Country,EdLevel,YearsCode,Employment,ConvertedComp
50,2,11,0,51887
155,0,25,0,42948
12,0,1,0,2124
50,2,2,1,49725
15,0,3,0,38916
62,0,4,0,5028
86,2,4,0,27384
62,0,2,0,6702
50,0,8,2,75669
47,1,1,0,36324
151,0,1,0,195000
50,0,8,0,92856
144,2,11,2,98616
62,2,6,0,25466
98,0,0.5,1,4032
139,0,6,0,53808
107,0,3,0,4668
99,3,10,0,80136
47,0,3,0,25944
50,0,7,0,75669
62,0,1,0,15358
129,0,10,0,66716
62,2,4,0,10052
30,0,2,0,16284
86,1,3,0,103776
7,0,5,0,64805
147,1,3,0,9300
132,0,5,0,14184
62,0,4,0,9773
62,2,6,0,6540
135,1,5,0,44184
62,0,3,0,11169
149,1,20,2,62045
118,2,7,0,43404
107,0,6,0,8952
103,0,23,0,4176
151,2,9,0,220000
7,2,5,0,56521
131,2,10,0,49725
62,0,5,0,11644
48,0,8,0,33732
139,0,5,0,19218
86,0,3,0,14412
136,0,20,2,158568
48,2,16,0,97288
63,0,3,0,7318
62,0,9,0,25131
88,1,2,1,24863
24,2,7,0,21216
82,2,20,0,32424
149,0,19,0,61679
62,0,0.5,0,5585
68,1,5,0,87552
39,0,10,0,119832
129,1,15,0,800592
96,1,6,0,9924
86,1,3,0,11100
136,2,20,0,106731
69,1,11,0,22704
131,0,2,0,35672
99,2,22,2,162147
50,2,2,0,75669
63,0,1,0,7464
118,3,10,0,15096
36,0,18,0,44172
68,0,9,0,94560
7,0,4,0,72154
115,1,3,0,35208
52,0,1,0,8436
73,0,2,0,8760
132,0,5,0,11208
151,2,3,0,109000
50,0,4,0,50806
62,2,8,0,50262
144,0,1,0,5916
118,0,8,0,18876
112,2,5,0,30984
117,2,10,2,86928
99,1,13,0,38916
127,0,3,0,42804
62,2,7,0,1396
7,1,16,0,267239
148,2,3,0,37620
112,2,0.5,0,6684
50,0,8,0,70264
149,0,5,0,45241
8,1,28,2,140100
151,0,1,0,55000
68,1,0.5,0,32376
8,0,1,0,36324
15,0,2,0,35676
62,3,2,0,5448
136,1,12,1,75624
112,2,3,0,24300
39,0,2,0,55572
100,0,6,0,76668
151,3,17,0,145000
62,0,1,0,4692
144,2,2,0,8880
36,1,1,0,15588
36,2,12,0,54564
62,0,2,0,1344
125,1,1,0,6888
7,0,2,0,47304
7,0,21,0,123598
62,0,3,0,5028
50,1,6,0,38915
7,0,4,0,83512
139,0,3,1,11148
68,0,20,0,98064
151,1,43,0,225000
100,0,7,0,65168
100,2,12,0,76668
62,0,1,0,7200
50,1,6,0,51888
49,3,4,0,25440
50,2,15,0,59454
139,0,7,0,65663
155,1,4,0,5172
62,0,5,0,5868
62,1,6,0,34904
118,0,8,0,16608
118,0,9,0,39300
50,1,2,0,13236
48,3,20,0,32424
151,0,2,0,63000
149,3,10,0,129259
62,2,6,0,19546
62,0,0.5,0,19104
62,2,5,0,9216
62,0,3,0,11867
47,2,13,0,54480
149,0,8,0,60752
62,2,5,0,10056
50,1,5,0,59454
8,2,8,0,58373
126,1,4,2,25944
62,0,6,0,16754
151,0,3,0,88000
111,0,6,0,5928
30,1,5,0,27432
98,0,2,0,3156
28,0,3,0,94539
148,1,2,0,32664
7,0,3,0,54516
48,2,2,0,37834
62,0,4,0,6372
113,0,5,2,100000
147,2,7,0,36708
149,0,10,0,1000000
28,0,9,0,105884
7,3,9,2,125250
112,0,2,0,15192
62,0,1,0,9773
39,2,13,0,104208
118,1,7,0,24540
50,2,6,0,82155
117,0,12,0,51888
62,0,11,0,27923
135,0,2,0,39516
149,1,7,0,37162
50,1,4,0,38916
50,0,9,0,71345
39,2,20,2,173676
117,0,24,0,51564
50,1,2,0,32424
68,1,2,0,66540
98,0,6,0,8400
52,0,8,0,25944
69,3,4,0,33604
50,1,3,0,35240
7,0,6,0,100214
50,2,12,1,35148
62,2,0.5,0,1680
62,0,5,0,5868
68,3,10,0,60000
149,0,3,0,52996
50,1,7,0,51887
62,0,5,0,16754
136,3,2,0,54888
8,0,0.5,1,14268
30,1,2,0,8568
131,0,4,0,41942
50,1,4,0,27240
20,0,5,0,81319
50,1,10,0,51888
64,2,6,0,18528
98,0,0.5,0,2100
62,0,5,0,27923
107,0,3,0,2340
39,2,7,0,64260
62,2,7,0,90751
98,0,2,0,5784
69,1,2,0,22056
24,2,1,0,13260
15,2,6,0,42804
131,0,8,0,33510
84,2,3,2,31128
39,1,12,0,67728
50,1,2,0,35028
50,2,6,2,97288
50,2,3,1,28080
50,2,13,0,40212
52,2,4,0,16860
50,2,20,0,45396
30,1,3,0,17147
117,1,22,2,162150
52,2,3,0,22056
69,2,14,0,48644
50,0,9,0,220000
20,1,8,0,10260
99,0,10,0,62697
148,0,3,0,19596
112,0,3,0,33408
52,2,2,2,29186
125,0,4,0,38724
118,2,11,0,23784
48,2,11,0,101649
62,0,2,0,6283
62,2,2,0,184296
50,3,30,2,207552
62,2,7,0,39093
62,0,3,0,13026
69,1,13,0,54049
50,1,7,0,41508
62,0,5,0,10056
71,3,25,0,44965
117,2,4,0,27240
52,1,2,0,13620
105,0,3,0,64740
117,2,5,0,12972
59,0,3,0,26244
149,0,13,0,50411
136,3,5,0,81319
7,0,8,0,94870
86,0,7,0,33144
62,0,11,0,502620
136,0,13,0,91484
105,2,4,0,60961
138,0,8,0,39768
62,0,6,0,16419
69,2,3,0,37834
99,0,10,0,51563
62,0,0.5,0,2508
107,0,2,0,7788
99,2,6,0,59454
50,2,10,0,132143
144,1,8,0,1479
99,0,7,2,129718
149,2,27,0,112456
62,2,4,0,17452
7,0,11,0,66643
112,0,13,2,63792
135,0,8,0,39276
62,0,9,0,22452
50,2,12,1,64859
111,0,1,0,5928
149,3,26,0,81433
131,0,5,0,428064
144,0,4,0,12820
14,0,14,2,60000
151,1,5,0,262000
69,0,5,0,35672
62,2,9,0,16752
68,1,4,0,42024
69,1,23,0,20760
135,0,9,0,54000
132,1,0.5,0,984
62,2,10,0,29320
62,2,4,0,5028
15,2,10,0,64860
131,0,6,0,34591
136,2,8,0,171278
62,0,3,0,3672
12,0,2,0,7068
7,0,36,2,66810
50,1,18,0,77832
12,0,4,0,16956
131,1,13,0,35672
50,2,22,0,91883
99,2,31,0,33732
62,0,1,0,11867
151,1,20,2,100000
62,0,8,0,34904
69,1,18,0,20760
149,1,0.5,0,32315
63,0,26,2,17568
69,0,15,0,51887
62,0,5,0,19546
130,2,1,0,21324
107,0,8,0,15564
131,0,1,0,24000
62,2,4,0,78186
62,2,6,0,11169
62,0,8,0,11867
62,0,1,0,92148
50,0,9,0,59513
69,1,3,0,17508
69,2,11,0,998832
107,1,5,0,6228
50,1,0.5,0,12324
50,0,7,0,62697
112,2,7,0,23388
149,0,22,2,170628
144,0,15,2,121980
129,0,1,0,20015
50,0,6,2,38916
144,0,0.5,0,6900
50,1,10,1,54049
62,0,0.5,0,4188
69,3,6,0,22704
62,1,2,2,3348
62,2,6,0,20940
62,0,2,0,5808
149,0,4,0,837600
151,1,6,2,80000
62,0,6,0,20943
99,2,16,0,86478
62,2,5,0,117276
62,2,2,0,6696
69,1,4,1,14916
62,2,7,0,55847
64,2,8,1,34200
118,2,10,0,70000
63,1,20,2,9660
118,0,20,0,64164
52,1,0.5,0,12972
62,0,5,0,16056
48,2,2,1,14268
50,1,2,0,62697
7,1,20,0,60129
68,0,12,0,1000000
149,1,7,0,68507
111,0,2,0,3792
48,2,4,0,34591
62,0,5,0,60035
155,0,5,0,10344
62,0,4,0,9773
15,2,24,2,140527
129,1,1,0,7200
60,2,8,0,30792
151,2,5,0,86000
139,0,3,0,38436
136,2,5,0,101649
135,2,13,0,63816
62,0,2,1,2184
47,0,10,0,38916
47,2,9,0,80424
62,0,9,2,18096
149,0,4,0,45241
62,0,1,0,5868
66,0,0.5,0,34591
149,0,6,0,64630
62,2,1,0,5280
136,1,11,1,91484
118,2,5,2,28300
62,0,2,0,100000
44,2,13,0,95988
136,3,9,0,91484
48,2,3,0,36324
62,0,3,0,5864
36,1,18,2,105226
62,0,3,0,2010
50,2,15,0,78912
39,3,25,0,182364
63,0,4,0,9660
42,0,11,0,10764
62,0,2,0,11169
62,0,6,0,202445
136,0,5,0,81319
62,0,4,0,8377
62,0,6,0,25829
50,0,14,0,89721
136,3,18,1,121979
24,0,3,0,33156
131,2,15,0,41077
47,2,10,0,207552
47,0,1,0,41508
62,2,1,0,5585
62,0,4,0,8377
8,2,13,1,37764
62,0,3,0,8376
48,2,8,0,59454
62,2,3,0,8377
98,0,5,0,5784
62,2,6,0,8376
62,0,3,0,36528
50,1,4,0,28536
62,0,1,0,5028
48,2,12,0,49725
62,2,5,0,20943
39,3,6,0,57312
15,0,8,0,51888
24,0,8,0,49729
107,0,3,0,10896
69,2,13,0,41077
62,0,2,1,67020
100,0,10,2,63890
144,0,7,0,19728
8,2,7,0,50136
36,1,9,0,73615
62,0,2,0,5026
62,0,4,0,7536
71,0,1,0,37776
94,2,9,2,75000
62,2,6,0,9773
118,1,14,0,33972
118,1,4,0,15096
8,0,10,0,62048
62,0,1,0,4887
98,0,2,0,6300
60,1,25,2,19632
62,1,3,0,7536
135,0,23,0,117618
112,0,6,0,37969
132,0,6,0,14184
99,0,3,0,39996
50,1,5,0,389148
118,0,2,0,22644
136,1,3,0,67092
36,2,3,0,33780
50,0,19,0,71340
64,1,5,0,17100
62,2,3,0,16754
136,1,3,0,737364
50,1,7,0,51617
131,0,1,0,17836
151,0,5,0,2000000
126,2,6,0,31128
149,0,16,0,52996
131,0,1,0,15756
69,0,10,0,54049
112,0,0.5,2,13668
68,2,23,0,87552
112,0,1,0,18228
48,2,8,0,59454
12,0,3,0,5364
62,0,1,0,14660
107,0,3,0,6228
50,1,3,0,32424
50,3,8,0,1000000
68,1,3,0,35028
132,1,3,0,1980
144,0,4,0,19728
131,0,6,0,60535
36,1,6,0,51964
14,1,8,0,30000
129,1,4,0,25980
61,0,1,0,79956
50,1,7,0,45996
50,0,10,0,1000000
112,1,5,0,27336
107,0,2,0,4668
99,0,5,0,77831
136,0,2,0,84369
62,2,8,0,23735
112,3,13,2,41340
149,3,8,0,259811
117,1,12,0,71345
147,2,0.5,0,12240
118,2,8,0,18876
36,0,20,2,48000
149,0,9,0,179231
48,0,9,0,37834
138,0,16,2,100000
135,0,4,0,73361
8,2,3,0,45396
135,0,25,0,71184
69,0,6,0,43239
99,0,12,0,59454
107,0,4,0,4668
64,2,4,0,24000
50,1,10,0,29184
50,1,4,0,32424
39,1,26,0,97260
62,0,6,0,16752
62,0,6,0,36300
62,0,4,0,7032
24,0,2,0,6636
131,0,8,0,54049
62,0,1,0,12566
82,0,5,0,41508
82,0,6,0,37104
62,2,3,0,4887
118,2,5,0,43404
149,0,6,0,798828
48,3,16,0,43239
117,2,20,0,43200
62,0,3,0,3852
48,2,0.5,0,15720
15,2,16,2,64859
149,0,12,0,68507
107,0,3,2,12000
132,0,2,0,1644
149,0,7,0,775560
124,0,6,0,37620
71,0,16,2,86328
8,1,2,1,20760
150,1,4,2,3744
48,3,4,0,34591
112,2,8,0,54672
62,2,3,2,5028
50,2,2,0,63778
132,0,5,0,16488
48,2,1,0,466980
139,1,18,0,184500
132,0,2,0,8568
69,2,5,0,28536
8,3,7,0,70264
62,0,4,0,293196
15,2,14,0,869112
69,0,12,0,37834
73,0,18,0,23892
62,0,4,0,14660
62,0,3,0,5028
130,0,2,0,311880
131,1,6,0,48644
82,2,5,0,38916
107,0,2,0,4284
50,1,20,0,56211
62,2,5,0,35742
118,2,5,0,16044
42,0,1,0,3072
131,0,10,0,83236
62,1,4,0,5868
62,0,7,0,20943
62,0,13,0,33508
124,1,25,0,64859
48,2,3,0,492924
69,2,19,0,22308
68,0,17,0,140088
136,0,8,0,11893
112,2,9,0,45564
155,1,3,0,5952
69,2,2,0,8436
7,0,0.5,0,44762
136,1,1,0,12192
62,0,6,2,17450
50,2,12,0,65399
50,2,2,0,42804
143,3,5,0,5892
131,3,1,0,19458
62,0,4,0,0
111,0,7,0,18960
135,2,13,0,95736
88,2,10,0,28646
66,1,14,0,54049
107,0,4,0,3504
7,1,25,2,66810
62,0,3,0,13264
62,0,4,0,156060
107,0,2,0,3192
50,2,3,0,51888
62,0,10,0,31051
151,1,3,0,28800
62,0,1,0,1680
124,0,6,0,37620
62,1,1,0,2016
131,1,6,0,43239
62,2,7,0,41885
144,0,7,0,19728
118,2,9,0,15098
62,0,8,2,698
112,0,3,0,12756
62,0,14,0,102898
62,2,15,0,25131
62,0,1,0,1680
149,3,14,0,110517
107,0,2,0,8448
62,0,0.5,0,4189
118,1,13,0,18876
62,0,8,2,16752
107,0,2,0,5832
99,1,19,0,76750
99,0,7,0,38916
131,0,21,2,81050
69,0,5,0,19452
131,1,4,0,25944
69,1,5,0,37834
62,0,5,0,6283
62,2,7,0,349043
149,2,7,0,84019
62,0,3,0,12566
62,0,4,2,3000
62,0,5,0,7958
107,0,3,0,311292
124,2,3,0,15972
50,0,3,0,54049
48,1,28,0,107449
48,0,3,1,19458
50,1,3,0,33732
64,0,10,0,17100
62,0,7,0,23735
62,2,6,0,6696
50,2,7,0,59454
62,0,5,2,40000
116,1,7,0,13596
62,0,0.5,0,7679
62,0,4,0,9215
62,0,2,0,9773
64,2,8,0,14256
107,0,3,0,7392
7,0,21,0,113576
149,0,6,0,55582
131,3,5,0,23088
131,2,10,0,59454
126,2,17,0,12972
93,0,1,0,4356
24,2,7,0,33408
50,3,6,0,51888
125,0,4,0,43029
63,2,20,0,21960
131,0,4,0,19452
113,2,3,0,13008
30,0,10,0,137172
50,1,5,0,60535
147,2,5,0,51384
135,0,10,0,59892
48,3,10,0,583728
44,0,8,0,51888
99,1,6,0,44100
48,2,3,0,38916
118,3,6,0,56616
149,1,9,0,36193
69,1,12,2,90804
62,1,8,0,13962
48,2,11,0,38915
131,2,15,0,61616
62,0,2,0,16056
107,0,1,0,1632
149,0,5,0,64630
131,0,2,0,28646
62,2,4,0,34904
62,0,2,0,4189
107,1,10,2,9336
131,1,9,0,54049
8,0,34,2,43239
99,0,23,1,46704
50,0,20,0,86478
48,2,5,0,54049
66,2,9,0,612912
136,2,11,1,85380
127,0,7,0,48644
62,0,12,0,18150
62,0,5,0,19546
24,1,12,2,60000
62,2,10,0,10896
50,2,6,0,64859
48,2,4,0,44320
73,0,14,0,15924
69,2,6,0,32429
48,2,17,0,55130
8,2,5,0,518868
149,0,35,0,74324
112,1,7,0,42528
50,2,4,0,46482
149,2,2,0,64630
15,0,6,0,34152
33,0,0.5,0,20904
62,0,5,0,9215
62,2,4,0,13264
62,0,1,0,1680
71,2,15,0,1000000
113,2,15,2,108098
12,0,7,0,7068
107,0,3,2,6
118,0,26,0,24540
62,0,2,0,6696
80,2,12,0,40000
118,2,17,0,23592
149,0,3,0,69800
62,0,4,0,8377
62,0,1,0,4468
149,1,0.5,0,244296
112,0,1,0,16704
8,2,2,0,31128
50,2,7,0,82155
50,2,6,0,622644
50,0,5,0,63778
33,0,5,0,435
50,2,13,0,91883
62,0,10,0,40212
99,0,4,0,48644
50,3,3,0,62697
12,0,2,0,3672
149,0,28,0,103408
62,0,3,0,5028
144,0,3,0,14400
82,0,4,2,33732
99,2,20,2,145932
62,2,9,0,577344
50,1,15,0,81074
136,2,16,0,81319
149,3,25,0,232667
30,0,6,0,142886
149,0,0.5,0,31888
48,2,7,0,55130
62,0,3,0,6696
129,0,7,0,32028
50,1,24,1,46440
48,2,2,0,35672
50,1,5,0,35928
131,2,13,0,56211
50,0,5,1,22056
105,2,26,0,94512
50,2,5,0,52536
62,0,0.5,0,1000000
149,0,4,0,43948
99,1,2,0,29184
107,0,3,0,6204
62,0,4,0,4824
48,2,10,2,54049
50,2,15,0,75669
12,0,2,0,0
131,0,30,2,54049
60,1,18,0,42804
50,0,4,0,54480
67,0,2,0,32315
52,0,8,0,22056
62,0,4,0,11365
131,2,10,0,162147
36,2,13,2,25980
149,1,6,0,775560
147,0,15,0,48936
69,1,12,0,37834
135,0,3,0,41112
8,1,23,0,64859
48,2,20,2,86478
132,0,12,0,23076
149,0,5,0,45241
62,2,6,0,4887
98,0,3,0,8400
48,2,10,0,68102
149,0,28,0,103408
127,1,5,0,20760
62,0,2,0,0
131,0,16,2,75669
149,0,29,0,77556
69,2,15,0,596700
112,0,2,0,16704
149,2,10,0,122796
62,0,6,0,20943
62,0,4,0,27923
62,0,2,0,34904
144,0,3,0,23664
129,1,11,0,33624
50,1,10,0,64859
118,0,5,0,13212
48,2,3,0,43239
62,0,11,0,139617
12,0,13,0,70000
144,0,4,0,7884
131,1,5,0,21620
105,1,8,0,107895
50,2,12,0,5945
33,1,4,0,38316
24,1,6,0,25200
155,1,4,1,18000
62,0,4,0,167544
15,0,2,0,25944
149,0,8,0,42656
99,0,10,2,129718
149,0,6,0,1000000
8,1,6,0,49296
86,0,7,2,1020000
144,0,2,1,5916
62,0,8,2,8377
117,2,1,0,10860
62,0,6,0,16056
50,1,6,2,129718
98,0,2,0,3672
149,0,25,0,38778
50,0,8,0,73507
62,0,8,0,26108
50,1,2,0,45834
131,0,7,0,56211
75,1,18,2,51888
50,2,4,0,54049
68,0,20,0,122580
144,0,24,0,46351
107,0,3,0,4284
62,0,2,0,4887
149,0,7,0,112456
52,0,10,0,28430
63,0,3,0,21960
149,0,22,0,46533
62,0,4,0,5585
149,2,11,0,36193
73,0,1,0,6684
62,0,5,0,11724
96,1,0.5,0,3312
42,0,2,0,4236
149,0,12,0,58167
131,3,6,0,43239
131,0,5,0,39996
149,0,1,0,418800
47,0,12,0,58368
62,0,2,0,0
117,0,17,0,69275
50,0,2,1,19452
112,1,7,0,36703
149,0,3,0,36193
66,0,17,0,778308
8,0,8,0,64859
62,0,3,0,11867
7,3,30,0,100214
99,0,2,0,62697
131,1,4,0,19458
149,0,12,0,85311
48,2,11,0,57292
99,2,3,0,37620
62,0,5,0,13688
98,0,3,0,3600
131,0,15,0,29186
112,0,3,0,21864
144,1,4,1,9864
62,0,2,0,3770
149,1,4,0,355463
62,2,6,0,29320
62,1,3,0,8377
48,2,12,0,64859
147,1,12,0,58728
12,2,14,0,21192
62,2,5,0,15358
132,0,5,0,17808
62,2,10,0,10056
149,0,24,0,67215
50,0,1,0,43239
62,2,4,0,15009
62,0,2,0,7037
99,2,5,2,51888
6,0,3,0,15552
107,0,4,0,4356
147,2,16,2,75000
131,0,2,0,27565
62,2,5,0,72000
149,0,5,0,68507
131,1,19,0,54049
62,0,2,0,5752
103,1,3,0,6588
62,2,2,0,4063
62,0,2,0,4692
36,2,5,0,36372
12,0,2,0,10596
50,0,5,0,56968
149,0,10,0,99530
62,0,9,0,48866
50,0,5,0,59454
50,0,8,0,64859
14,0,7,0,36000
28,0,13,0,75631
149,0,2,0,38778
149,2,3,0,103408
62,0,2,0,5028
62,0,8,0,12566
62,0,4,0,10471
62,0,4,0,6696
62,2,1,0,1680
112,1,18,2,36444
118,3,14,0,45300
130,1,3,0,36889
50,2,16,0,70264
149,0,14,2,698004
62,0,5,0,19546
131,0,5,0,34916
116,0,3,0,29832
99,2,5,2,48644
112,2,19,2,91128
15,0,4,0,45396
62,0,12,0,41885
48,2,5,0,69183
118,0,12,0,94366
50,3,3,0,64859
48,2,15,0,64859
62,0,8,0,2508
15,1,9,0,45396
149,1,2,0,27144
50,0,4,0,674532
100,0,4,0,56223
50,1,21,0,73507
112,1,2,2,26578
50,3,8,0,67021
107,0,3,0,6228
62,2,0.5,0,3351
62,0,7,0,6702
21,0,4,0,10908
62,0,4,0,34904
86,1,4,0,36000
112,2,6,0,24300
52,2,3,0,16860
33,2,2,0,24384
143,1,0.5,0,2316
62,2,2,0,4454
149,0,30,0,55582
36,1,4,1,17664
62,0,3,0,9773
131,1,7,0,31348
62,0,8,0,17452
149,0,14,0,84019
69,0,15,0,19452
50,1,18,0,81074
62,0,3,0,13962
50,2,2,0,32424
62,0,6,0,14660
15,2,5,0,46704
50,2,3,0,58368
66,0,3,0,41077
50,1,0.5,0,22056
62,0,10,0,13956
50,2,10,0,67021
107,0,4,0,10512
69,2,13,2,97288
149,0,8,0,868620
149,0,5,0,45241
149,2,30,0,129259
33,2,10,0,35700
99,1,3,0,36425
124,0,1,0,14316
62,2,4,2,13404
62,0,7,0,16754
149,0,4,0,38778
66,2,4,0,45401
149,1,20,0,51704
62,0,4,0,11169
117,2,10,0,71340
62,2,5,0,7400
62,2,6,0,6702
131,0,1,0,34591
62,0,7,2,8376
149,0,20,0,45241
62,0,2,0,30716
59,0,2,0,37056
68,0,4,0,44160
99,0,10,0,56211
62,0,9,0,16752
62,0,5,0,10056
69,1,0.5,0,15564
50,2,3,0,65940
50,3,5,0,38915
50,3,10,0,62913
36,0,6,0,25980
126,2,6,0,37620
99,0,8,0,72426
62,0,2,0,3348
60,2,14,0,53496
50,1,2,0,38915
148,0,5,0,38114
118,0,10,2,113244
112,1,9,2,72900
71,0,5,0,377700
48,2,0.5,0,34591
62,2,6,0,16752
62,2,0.5,0,11169
118,1,4,0,30192
62,0,3,1,4200
135,0,9,0,38052
50,1,20,0,92964
62,2,1,0,3770
62,0,2,0,2100
48,2,0.5,0,32429
62,0,2,0,7536
62,0,9,0,26808
149,0,3,0,41363
62,0,4,0,11588
50,0,13,0,70264
50,2,5,0,77831
131,1,16,0,33510
50,3,12,0,67021
155,0,2,1,6468
50,2,5,0,59454
33,2,8,0,47169
113,0,7,0,22056
149,0,20,0,90482
62,2,8,0,32993
62,0,8,0,5028
151,0,8,0,100000
105,2,24,0,91711
62,0,9,2,50268
124,1,3,0,7164
69,0,10,0,54049
149,0,6,0,56228
153,0,2,0,300
12,0,2,0,2544
86,0,3,0,14643
135,1,12,2,77831
50,2,7,0,64980
62,0,3,0,7000
149,0,10,0,64630
96,0,3,0,12408
149,0,0.5,0,434316
136,1,2,1,70646
36,2,18,0,41568
131,3,17,0,43239
15,0,9,0,64860
99,0,27,0,43239
20,0,3,0,19872
36,2,7,0,44172
62,0,1,0,9773
48,2,8,0,50806
68,1,29,0,105072
115,0,8,0,71262
62,0,3,0,8377
139,0,21,0,32031
69,0,14,0,37834
28,1,29,2,90758
50,0,6,0,61616
62,0,3,0,16752
62,0,14,0,41885
50,0,15,0,55130
48,2,6,0,50806
50,3,12,0,71340
24,2,8,0,33156
149,2,16,2,64630
62,0,4,0,9075
79,0,6,0,45396
62,0,3,0,5364
131,2,4,0,43239
115,0,2,0,402420
106,2,7,0,37404
149,2,2,0,82726
7,0,10,0,108550
138,2,9,0,39770
149,0,3,0,34900
71,2,12,0,134894
99,0,4,0,38915
66,0,2,1,5400
105,0,10,0,77685
50,1,8,0,38916
136,2,20,0,145358
105,0,7,0,75527
149,1,2,0,38778
62,0,5,0,23735
62,2,6,0,7512
131,1,22,0,51347
112,2,5,2,15192
62,0,9,0,41885
63,0,8,0,19320
112,1,7,0,45564
50,0,9,0,71340
62,0,2,0,2508
107,0,2,0,6228
68,1,20,0,122580
132,1,6,0,19788
48,0,2,0,32429
48,2,3,0,46482
118,0,4,0,18876
50,1,10,0,58373
12,0,3,0,3960
98,1,8,0,10506
36,0,8,0,44172
149,2,2,0,36193
62,0,4,0,10056
63,2,9,0,64859
62,0,7,0,10056
30,2,7,0,64301
62,2,6,0,0
148,2,10,0,65928
149,0,1,0,48472
12,0,0.5,0,4944
62,0,4,0,14660
118,2,14,0,43404
62,0,2,0,11449
12,0,4,0,5652
98,0,3,2,10512
33,2,11,0,31692
62,0,6,0,16587
50,1,2,0,32424
73,0,0.5,0,4141
48,3,3,0,38915
62,0,8,0,698086
62,0,13,0,15358
136,2,15,0,243957
117,0,12,0,48852
12,2,1,0,4236
63,1,3,0,6144
50,1,10,0,52968
105,0,21,0,107895
50,2,0.5,0,51888
66,3,6,0,84316
7,0,8,0,62133
107,2,1,0,2724
62,0,2,0,19546
107,0,1,0,3504
63,0,0.5,0,6588
62,0,2,0,2508
71,3,9,0,41004
149,0,15,0,105993
131,0,12,0,37834
62,0,4,0,9216
5,1,14,0,41000
48,0,3,0,34591
107,2,5,0,7788
118,3,10,0,34601
62,0,6,0,18150
15,0,1,0,33732
149,0,14,0,90482
74,0,9,0,44488
62,2,5,0,8208
73,2,5,1,7968
48,2,3,0,56211
39,0,2,0,59916
127,0,4,0,15564
62,0,4,0,9216
15,2,3,0,47563
98,0,2,0,3672
62,0,5,0,268068
117,0,4,1,27144
48,2,5,0,648588
149,0,22,0,148648
62,0,2,0,11169
50,2,6,0,47779
149,2,3,0,42656
12,2,12,0,13992
62,0,1,0,167544
62,0,10,0,20943
131,1,30,0,33510
149,0,2,0,38778
130,0,2,0,21132
107,0,5,0,14004
36,1,6,0,38976
68,1,1,0,36000
7,3,5,0,133619
59,2,16,0,111576
112,1,4,2,911244
62,0,2,0,9075
149,0,2,0,34254
62,0,9,0,13669
107,0,8,0,13620
144,0,7,0,28928
149,0,5,1,56874
48,2,5,0,51887
129,0,10,0,43944
48,2,3,0,57292
131,2,15,0,58373
50,1,0.5,1,11028
62,2,9,0,22339
62,0,0.5,0,6422
129,0,8,0,44028
48,2,5,0,70264
149,1,15,0,63337
62,2,2,0,7260
112,2,10,0,42528
48,1,0.5,1,17508
131,2,10,0,72642
48,1,5,0,38915
69,2,7,0,32429
52,0,9,0,32429
131,2,5,0,54049
62,2,8,0,19764
149,3,3,0,51704
66,0,5,0,48644
107,0,1,0,4356
99,0,25,0,62136
99,1,2,0,29832
107,2,2,0,7788
62,2,3,2,1344
149,2,3,0,64630
149,0,1,0,25852
52,2,3,0,12972
50,0,5,0,51888
62,2,10,0,10723
7,0,5,0,68714
69,1,3,0,20760
149,0,9,0,62045
149,0,6,0,558396
50,1,4,0,37834
50,2,34,0,73644
71,1,1,0,4
8,1,8,0,44100
132,1,3,0,5280
105,2,2,0,66895
105,2,8,0,110052
118,2,8,0,51900
50,1,3,2,12972
151,0,15,0,90000
50,0,1,0,557784
62,2,11,0,18150
107,0,2,0,6228
62,0,10,0,44678
62,0,8,0,27923
62,0,16,2,30000
64,0,6,1,28500
62,0,5,0,6696
98,2,8,0,218882
48,2,5,0,35028
50,2,11,1,54480
135,0,5,0,42960
64,0,5,0,42756
124,1,17,0,41508
107,2,5,0,10512
131,0,15,0,32429
124,2,3,0,16524
48,3,5,0,648588
62,2,11,0,39093
8,2,4,2,73507
48,2,4,0,62697
149,1,3,0,62045
135,2,20,0,72540
62,0,4,0,26808
131,3,4,0,16212
50,0,8,0,60535
50,0,3,0,778308
98,0,1,0,4728
118,2,10,0,20760
112,2,8,0,57708
130,0,10,2,65388
62,0,0.5,0,1680
48,2,1,0,32040
61,2,17,2,140000
132,1,0.5,0,4944
48,3,4,0,21408
131,2,5,0,32429
99,1,2,0,37834
50,1,20,0,162147
135,2,10,0,69548
66,2,5,0,1000000
131,0,8,0,62697
50,0,7,0,71345
12,0,10,2,21600
82,2,5,0,72636
136,2,18,0,71154
117,1,10,0,27144
118,3,15,0,37752
135,2,13,0,49092
6,2,2,2,17556
99,0,6,0,64860
50,1,8,0,48644
140,1,3,0,4416
135,0,24,2,38916
136,0,5,0,96566
91,0,2,2,32858
15,1,8,0,36324
50,1,2,0,50592
62,0,6,0,15358
113,2,2,0,11676
48,2,4,0,46482
49,1,5,0,21204
107,0,4,0,2724
117,0,6,0,37992
62,2,9,0,16416
151,0,27,0,107900
107,0,2,0,4668
62,0,3,0,4356
6,2,3,0,11292
12,0,8,0,8472
62,0,4,0,27923
24,2,10,2,33156
52,2,0.5,0,28105
107,0,8,0,6228
22,2,10,0,11820
132,2,13,0,17148
149,3,20,0,51704
69,0,8,0,52428
60,1,9,0,23088
39,0,13,0,97618
63,1,4,0,3516
83,0,10,0,51887
7,0,33,2,53448
12,0,0.5,0,1056
62,2,3,0,4524
99,1,5,0,34884
135,1,21,0,53388
